transaction_id,product_id,quantity
T001761,P015,3
T001762,P013,2
T001762,P011,2
T001762,P010,3
T001763,P014,2
T001763,P016,1
T001763,P015,1
T001764,P008,3
T001764,P006,3
T001764,P009,2
T001765,P012,3
T001765,P010,2
T001766,P013,3
T001766,P012,2
T001766,P010,1
T001766,P011,3
T001767,P003,1
T001767,P001,1
T001768,P003,2
T001768,P001,3
T001768,P005,3
T001769,P007,1
T001769,P006,2
T001770,P003,2
T001770,P001,3
T001770,P004,3
T001770,P002,2
T001770,P005,1
T001771,P008,3
T001771,P009,2
T001772,P014,2
T001772,P015,2
T001773,P014,1
T001773,P016,3
T001773,P015,2
T001774,P014,3
T001774,P016,3
T001774,P015,2
T001775,P007,2
T001775,P008,1
T001776,P007,1
T001776,P008,2
T001776,P009,1
T001777,P007,3
T001777,P006,2
T001777,P009,1
T001778,P006,2
T001778,P008,1
T001779,P007,2
T001779,P008,2
T001780,P012,2
T001780,P011,3
T001780,P010,2
T001781,P001,1
T001781,P002,1
T001782,P008,3
T001782,P007,2
T001782,P006,3
T001782,P009,2
T001783,P003,3
T001783,P004,1
T001783,P001,3
T001784,P006,3
T001784,P008,1
T001785,P007,3
T001785,P006,2
T001785,P008,3
T001786,P013,1
T001786,P012,3
T001786,P010,2
T001786,P011,2
T001787,P006,3
T001787,P009,2
T001788,P013,3
T001788,P011,3
T001789,P013,1
T001789,P010,3
T001789,P011,3
T001790,P007,3
T001790,P006,2
T001790,P008,3
T001791,P001,1
T001791,P004,2
T001791,P002,1
T001792,P012,1
T001792,P010,2
T001792,P011,3
T001793,P004,3
T001793,P003,1
T001794,P004,3
T001794,P003,3
T001794,P002,1
T001795,P013,1
T001795,P012,3
T001795,P010,3
T001795,P011,1
T001796,P016,2
T001796,P015,1
T001797,P014,3
T001797,P015,2
T001798,P002,3
T001798,P004,1
T001798,P001,2
T001799,P002,1
T001799,P001,1
T001799,P005,3
T001800,P001,2
T001800,P002,1
T001800,P004,3
T001800,P003,3
T001801,P014,1
T001801,P015,1
T001802,P004,1
T001802,P005,3
T001803,P007,1
T001803,P008,3
T001803,P009,1
T001804,P007,2
T001804,P006,3
T001804,P008,1
T001804,P009,3
T001805,P001,1
T001805,P002,3
T001806,P004,2
T001806,P001,1
T001807,P004,1
T001807,P002,3
T001808,P007,1
T001808,P006,3
T001809,P003,3
T001809,P002,3
T001810,P003,3
T001810,P001,3
T001811,P014,1
T001811,P015,3
T001812,P013,1
T001812,P010,2
T001813,P002,2
T001813,P001,1
T001814,P014,1
T001814,P016,2
T001814,P015,1
T001815,P006,3
T001815,P008,2
T001815,P009,2
T001816,P007,2
T001816,P006,2
T001816,P009,3
T001817,P013,3
T001817,P012,2
T001817,P010,2
T001818,P014,3
T001818,P016,3
T001818,P015,2
T001819,P007,2
T001819,P006,2
T001819,P009,2
T001820,P014,1
T001820,P016,2
T001820,P015,3
T001821,P012,3
T001821,P010,2
T001822,P002,1
T001822,P003,3
T001822,P001,2
T001823,P014,2
T001823,P016,3
T001823,P015,3
T001824,P002,2
T001824,P003,3
T001824,P001,1
T001824,P005,3
T001825,P012,3
T001825,P011,3
T001826,P004,1
T001826,P003,2
T001826,P005,1
T001827,P014,1
T001827,P016,1
T001827,P015,3
T001828,P013,1
T001828,P012,2
T001828,P010,1
T001828,P011,1
T001829,P006,1
T001829,P009,2
T001830,P013,2
T001830,P012,1
T001830,P011,1
T001831,P003,3
T001831,P004,2
T001831,P005,1
T001832,P014,1
T001832,P016,3
T001833,P004,1
T001833,P001,3
T001833,P005,1
T001834,P014,1
T001834,P016,2
T001834,P015,1
T001835,P004,2
T001835,P002,3
T001836,P006,3
T001836,P008,2
T001836,P009,3
T001837,P007,3
T001837,P008,3
T001837,P009,3
T001838,P012,3
T001838,P011,3
T001838,P010,3
T001839,P003,3
T001839,P004,1
T001839,P001,2
T001840,P012,3
T001840,P010,3
T001840,P011,2
T001841,P007,3
T001841,P008,1
T001842,P013,3
T001842,P012,3
T001843,P014,3
T001843,P016,3
T001843,P015,3
T001844,P002,2
T001844,P003,3
T001844,P001,1
T001845,P014,2
T001845,P015,3
T001846,P002,2
T001846,P003,1
T001846,P001,3
T001847,P001,3
T001847,P003,1
T001847,P002,3
T001848,P007,3
T001848,P006,2
T001848,P008,1
T001849,P008,1
T001849,P007,3
T001849,P006,3
T001849,P009,3
T001850,P016,3
T001850,P015,3
T001851,P007,1
T001851,P006,2
T001852,P012,3
T001852,P011,3
T001853,P011,1
T001853,P010,3
T001854,P001,1
T001854,P003,2
T001854,P002,2
T001855,P014,3
T001855,P016,2
T001855,P015,1
T001856,P006,2
T001856,P008,2
T001857,P003,2
T001857,P002,3
T001857,P005,3
T001858,P004,3
T001858,P003,3
T001858,P002,2
T001859,P014,2
T001859,P016,3
T001859,P015,1
T001860,P007,1
T001860,P006,3
T001860,P008,3
T001860,P009,3
T001861,P007,3
T001861,P006,1
T001861,P008,2
T001861,P009,2
T001862,P007,3
T001862,P006,3
T001863,P002,3
T001863,P003,3
T001863,P001,2
T001864,P003,2
T001864,P004,3
T001864,P005,1
T001865,P016,1
T001865,P015,2
T001866,P014,2
T001866,P016,2
T001866,P015,3
T001867,P007,2
T001867,P006,1
T001867,P008,3
T001867,P009,2
T001868,P014,2
T001868,P016,2
T001868,P015,1
T001869,P006,2
T001869,P008,2
T001869,P009,3
T001870,P013,3
T001870,P012,2
T001871,P003,3
T001871,P002,1
T001872,P012,3
T001872,P010,3
T001873,P002,3
T001873,P003,2
T001873,P004,2
T001873,P001,1
T001874,P004,3
T001874,P003,3
T001874,P001,2
T001875,P014,3
T001875,P016,1
T001876,P004,2
T001876,P002,3
T001877,P013,3
T001877,P012,1
T001877,P010,3
T001877,P011,3
T001878,P014,1
T001878,P016,2
T001878,P015,2
T001879,P014,2
T001879,P015,3
T001880,P014,1
T001880,P016,3
T001880,P015,3
T001881,P012,1
T001881,P010,3
T001881,P011,2
T001882,P007,1
T001882,P006,2
T001882,P008,2
T001882,P009,1
T001883,P012,3
T001883,P010,3
T001883,P011,3
T001884,P014,3
T001884,P015,2
T001885,P004,3
T001885,P003,2
T001885,P001,3
T001885,P005,3
T001886,P016,3
T001886,P015,2
T001887,P003,2
T001887,P001,3
T001888,P004,3
T001888,P002,1
T001889,P004,2
T001889,P003,2
T001890,P014,2
T001890,P016,2
T001890,P015,2
T001891,P014,2
T001891,P015,2
T001892,P008,1
T001892,P007,1
T001892,P009,2
T001893,P007,2
T001893,P006,2
T001893,P008,2
T001893,P009,1
T001894,P002,2
T001894,P003,2
T001894,P001,3
T001894,P005,1
T001895,P008,3
T001895,P007,3
T001895,P009,2
T001896,P013,3
T001896,P012,1
T001896,P011,1
T001896,P010,3
T001897,P002,3
T001897,P003,3
T001897,P001,1
T001898,P013,1
T001898,P012,3
T001898,P011,3
T001898,P010,1
T001899,P002,2
T001899,P003,1
T001899,P001,1
T001900,P008,1
T001900,P007,1
T001900,P006,1
T001900,P009,2
T001901,P002,3
T001901,P004,3
T001901,P001,1
T001902,P013,3
T001902,P012,3
T001902,P011,1
T001902,P010,1
T001903,P014,3
T001903,P016,3
T001903,P015,1
T001904,P013,1
T001904,P010,3
T001905,P001,2
T001905,P004,3
T001905,P002,1
T001905,P005,1
T001906,P013,3
T001906,P011,1
T001907,P006,2
T001907,P009,3
T001908,P001,1
T001908,P004,1
T001908,P002,1
T001909,P013,3
T001909,P012,2
T001909,P011,1
T001909,P010,2
T001910,P007,3
T001910,P008,1
T001911,P014,1
T001911,P015,1
T001912,P007,1
T001912,P006,3
T001912,P008,3
T001912,P009,1
T001913,P008,1
T001913,P007,1
T001913,P006,2
T001913,P009,2
T001914,P008,1
T001914,P007,2
T001914,P009,3
T001915,P013,1
T001915,P011,1
T001916,P004,3
T001916,P001,3
T001916,P005,1
T001917,P001,3
T001917,P002,3
T001917,P005,2
T001918,P007,2
T001918,P006,2
T001919,P012,3
T001919,P011,2
T001920,P014,1
T001920,P016,3
T001920,P015,3
T001921,P014,3
T001921,P016,3
T001921,P015,1
T001922,P013,3
T001922,P012,1
T001922,P011,2
T001922,P010,2
T001923,P006,3
T001923,P008,3
T001923,P009,2
T001924,P016,3
T001924,P015,3
T001925,P013,2
T001925,P012,3
T001925,P011,2
T001926,P007,3
T001926,P006,1
T001926,P009,1
T001927,P003,2
T001927,P001,1
T001928,P012,2
T001928,P010,1
T001928,P011,1
T001929,P007,1
T001929,P006,3
T001929,P009,3
T001930,P012,1
T001930,P011,2
T001931,P001,2
T001931,P002,1
T001931,P004,3
T001931,P003,2
T001932,P014,2
T001932,P016,3
T001932,P015,2
T001933,P013,3
T001933,P012,1
T001933,P010,1
T001933,P011,1
T001934,P007,3
T001934,P008,2
T001935,P014,2
T001935,P016,1
T001935,P015,2
T001936,P008,2
T001936,P007,3
T001936,P009,3
T001937,P013,3
T001937,P010,3
T001938,P013,3
T001938,P012,3
T001938,P010,3
T001939,P007,2
T001939,P006,2
T001939,P008,2
T001939,P009,2
T001940,P014,1
T001940,P016,3
T001940,P015,1
T001941,P007,2
T001941,P006,1
T001941,P008,2
T001942,P014,1
T001942,P015,1
T001943,P007,3
T001943,P008,2
T001943,P009,3
T001944,P014,2
T001944,P016,3
T001944,P015,2
T001945,P007,3
T001945,P008,2
T001945,P009,2
T001946,P006,1
T001946,P009,3
T001947,P007,2
T001947,P006,1
T001947,P009,2
T001948,P013,2
T001948,P012,3
T001949,P016,3
T001949,P015,2
T001950,P007,1
T001950,P008,2
T001950,P009,1
T001951,P001,1
T001951,P005,2
T001952,P007,1
T001952,P006,2
T001953,P013,2
T001953,P012,3
T001954,P016,2
T001954,P015,3
T001955,P003,1
T001955,P001,2
T001955,P004,2
T001955,P002,1
T001955,P005,2
T001956,P008,1
T001956,P007,1
T001956,P009,2
T001957,P011,3
T001957,P010,2
T001958,P007,3
T001958,P008,2
T001958,P009,3
T001959,P013,2
T001959,P011,1
T001959,P010,3
T001960,P014,1
T001960,P016,3
T001961,P014,1
T001961,P016,1
T001961,P015,1
T001962,P007,3
T001962,P006,2
T001963,P003,1
T001963,P004,3
T001963,P002,1
T001964,P007,3
T001964,P006,2
T001965,P002,3
T001965,P001,3
T001966,P004,2
T001966,P001,2
T001966,P005,3
T001967,P004,2
T001967,P002,3
T001968,P001,1
T001968,P004,1
T001968,P002,2
T001969,P004,1
T001969,P005,1
T001970,P014,2
T001970,P015,3
T001971,P014,3
T001971,P016,2
T001971,P015,1
T001972,P013,3
T001972,P010,2
T001973,P013,2
T001973,P012,2
T001973,P010,3
T001973,P011,2
T001974,P016,2
T001974,P015,1
T001975,P007,2
T001975,P006,1
T001975,P009,2
T001976,P013,3
T001976,P010,2
T001977,P013,2
T001977,P011,2
T001978,P004,2
T001978,P001,1
T001978,P005,2
T001979,P012,3
T001979,P011,1
T001979,P010,1
T001980,P007,1
T001980,P006,3
T001980,P008,1
T001981,P007,3
T001981,P006,2
T001982,P007,2
T001982,P009,2
T001983,P013,2
T001983,P011,2
T001984,P014,2
T001984,P016,2
T001984,P015,3
T001985,P006,2
T001985,P009,2
T001986,P003,3
T001986,P002,2
T001986,P005,1
T001987,P013,2
T001987,P012,3
T001987,P011,2
T001987,P010,3
T001988,P012,3
T001988,P011,1
T001989,P007,2
T001989,P008,2
T001989,P006,1
T001989,P009,1
T001990,P013,2
T001990,P012,2
T001990,P010,2
T001990,P011,1
T001991,P014,1
T001991,P015,3
T001992,P013,3
T001992,P012,3
T001992,P010,2
T001993,P013,3
T001993,P011,1
T001993,P010,3
T001994,P014,1
T001994,P016,2
T001994,P015,1
T001995,P007,1
T001995,P006,1
T001996,P003,2
T001996,P004,3
T001997,P013,2
T001997,P011,3
T001998,P007,3
T001998,P006,2
T001998,P008,1
T001998,P009,2
T001999,P012,3
T001999,P010,3
T002000,P013,1
T002000,P012,2
T002000,P010,2
T002000,P011,1
T002001,P014,1
T002001,P016,1
T002002,P014,3
T002002,P016,3
T002002,P015,3
T002003,P002,2
T002003,P005,1
T002004,P007,2
T002004,P008,3
T002005,P014,2
T002005,P016,1
T002005,P015,1
T002006,P008,1
T002006,P006,1
T002006,P009,1
T002007,P002,2
T002007,P003,2
T002007,P001,3
T002008,P014,1
T002008,P016,2
T002008,P015,1
T002009,P014,1
T002009,P016,3
T002009,P015,2
T002010,P013,3
T002010,P012,2
T002010,P011,3
T002011,P014,2
T002011,P015,1
T002012,P013,2
T002012,P012,2
T002012,P011,1
T002013,P008,1
T002013,P009,2
T002014,P012,3
T002014,P010,1
T002014,P011,2
T002015,P012,1
T002015,P011,1
T002015,P010,3
T002016,P004,3
T002016,P001,1
T002016,P005,2
T002017,P007,2
T002017,P006,2
T002017,P008,2
T002018,P007,3
T002018,P006,2
T002018,P009,1
T002019,P014,3
T002019,P015,3
T002020,P002,3
T002020,P003,2
T002020,P001,3
T002020,P004,2
T002021,P014,1
T002021,P016,3
T002021,P015,3
T002022,P013,3
T002022,P011,1
T002022,P010,3
T002023,P007,2
T002023,P006,1
T002023,P008,2
T002023,P009,2
T002024,P001,2
T002024,P004,3
T002024,P002,1
T002025,P012,1
T002025,P010,3
T002026,P007,1
T002026,P006,3
T002026,P009,1
T002027,P007,2
T002027,P008,1
T002027,P009,3
T002028,P013,1
T002028,P012,3
T002028,P011,1
T002029,P003,3
T002029,P004,2
T002029,P001,2
T002029,P005,1
T002030,P014,3
T002030,P016,2
T002030,P015,1
T002031,P002,3
T002031,P003,3
T002031,P001,3
T002032,P013,2
T002032,P012,1
T002032,P011,3
T002033,P014,3
T002033,P016,2
T002033,P015,1
T002034,P014,3
T002034,P016,1
T002034,P015,1
T002035,P002,1
T002035,P003,1
T002035,P001,1
T002036,P014,3
T002036,P015,3
T002037,P007,2
T002037,P008,1
T002038,P014,1
T002038,P015,2
T002039,P012,3
T002039,P010,3
T002039,P011,3
T002040,P006,1
T002040,P008,3
T002041,P007,2
T002041,P006,2
T002041,P008,1
T002041,P009,2
T002042,P014,2
T002042,P015,1
T002043,P014,1
T002043,P016,2
T002044,P014,2
T002044,P015,3
T002045,P016,2
T002045,P015,1
T002046,P004,3
T002046,P005,3
T002047,P010,3
T002047,P011,1
T002048,P004,2
T002048,P001,1
T002048,P005,3
T002049,P013,3
T002049,P012,3
T002050,P008,3
T002050,P009,3
T002051,P014,1
T002051,P016,2
T002051,P015,1
T002052,P014,3
T002052,P016,1
T002052,P015,2
T002053,P003,1
T002053,P004,2
T002053,P001,3
T002054,P014,2
T002054,P016,2
T002054,P015,1
T002055,P008,2
T002055,P009,2
T002056,P014,1
T002056,P015,2
T002057,P007,3
T002057,P006,1
T002057,P008,3
T002058,P014,1
T002058,P015,2
T002059,P007,1
T002059,P006,2
T002059,P009,2
T002060,P014,2
T002060,P015,2
T002061,P014,1
T002061,P016,2
T002062,P012,3
T002062,P011,1
T002063,P006,3
T002063,P008,3
T002063,P009,2
T002064,P002,1
T002064,P003,2
T002064,P001,1
T002065,P002,1
T002065,P003,2
T002065,P001,3
T002065,P005,3
T002066,P007,1
T002066,P006,3
T002066,P008,3
T002066,P009,2
T002067,P001,1
T002067,P004,1
T002067,P003,1
T002067,P002,1
T002068,P001,1
T002068,P004,2
T002068,P002,1
T002069,P007,2
T002069,P006,1
T002070,P014,1
T002070,P015,1
T002071,P004,3
T002071,P003,3
T002071,P005,2
T002072,P002,1
T002072,P004,1
T002072,P003,2
T002072,P005,3
T002073,P003,1
T002073,P002,2
T002074,P001,1
T002074,P004,1
T002074,P003,3
T002075,P013,2
T002075,P011,1
T002076,P001,2
T002076,P005,2
T002077,P013,1
T002077,P012,1
T002077,P010,1
T002077,P011,2
T002078,P012,3
T002078,P011,1
T002079,P013,3
T002079,P012,3
T002079,P010,2
T002079,P011,1
T002080,P014,1
T002080,P016,1
T002080,P015,2
T002081,P007,2
T002081,P008,2
T002081,P009,3
T002082,P014,1
T002082,P016,3
T002082,P015,1
T002083,P004,2
T002083,P001,1
T002084,P004,1
T002084,P003,3
T002084,P002,3
T002085,P013,1
T002085,P012,1
T002085,P010,3
T002086,P014,2
T002086,P016,1
T002086,P015,2
T002087,P013,2
T002087,P010,2
T002088,P008,2
T002088,P006,1
T002088,P009,1
T002089,P013,2
T002089,P010,2
T002090,P004,2
T002090,P002,3
T002090,P005,1
T002091,P012,2
T002091,P010,3
T002091,P011,1
T002092,P002,1
T002092,P003,1
T002092,P001,1
T002092,P004,3
T002093,P007,2
T002093,P008,3
T002093,P009,1
T002094,P004,1
T002094,P002,2
T002095,P004,3
T002095,P003,3
T002096,P014,2
T002096,P016,1
T002097,P007,3
T002097,P008,3
T002097,P009,2
T002098,P016,2
T002098,P015,3
T002099,P013,2
T002099,P011,1
T002100,P007,3
T002100,P008,1
T002100,P009,2
T002101,P003,2
T002101,P004,3
T002101,P001,3
T002101,P005,3
T002102,P007,2
T002102,P006,2
T002102,P008,1
T002102,P009,3
T002103,P012,1
T002103,P011,3
T002103,P010,1
T002104,P012,2
T002104,P010,1
T002104,P011,3
T002105,P014,1
T002105,P016,1
T002105,P015,1
T002106,P012,3
T002106,P010,1
T002106,P011,3
T002107,P007,1
T002107,P009,2
T002108,P007,3
T002108,P006,1
T002108,P008,1
T002108,P009,1
T002109,P001,2
T002109,P004,2
T002109,P003,1
T002109,P002,3
T002110,P002,3
T002110,P003,3
T002110,P001,2
T002111,P004,2
T002111,P003,2
T002112,P014,3
T002112,P015,3
T002113,P001,2
T002113,P004,3
T002113,P002,1
T002113,P005,2
T002114,P007,1
T002114,P008,1
T002114,P009,2
T002115,P001,2
T002115,P004,3
T002115,P002,2
T002116,P014,3
T002116,P016,2
T002117,P004,1
T002117,P005,2
T002118,P012,2
T002118,P011,1
T002119,P014,1
T002119,P016,3
T002119,P015,2
T002120,P008,3
T002120,P007,3
T002120,P009,1
T002121,P006,1
T002121,P009,2
T002122,P002,2
T002122,P004,3
T002122,P001,2
T002122,P005,2
T002123,P010,1
T002123,P011,3
T002124,P012,3
T002124,P011,3
T002125,P003,1
T002125,P002,1
T002125,P005,2
T002126,P002,1
T002126,P003,1
T002126,P001,1
T002126,P005,2
T002127,P002,3
T002127,P003,2
T002127,P001,1
T002128,P014,1
T002128,P015,3
T002129,P006,1
T002129,P008,2
T002130,P012,2
T002130,P010,1
T002130,P011,1
T002131,P012,1
T002131,P010,2
T002131,P011,1
T002132,P003,3
T002132,P001,2
T002132,P005,1
T002133,P016,2
T002133,P015,3
T002134,P004,2
T002134,P002,2
T002134,P005,3
T002135,P014,2
T002135,P016,2
T002136,P006,1
T002136,P008,3
T002136,P009,3
T002137,P006,2
T002137,P008,3
T002138,P013,2
T002138,P012,1
T002138,P010,1
T002139,P007,3
T002139,P006,3
T002140,P014,3
T002140,P016,1
T002140,P015,3
T002141,P004,2
T002141,P002,3
T002142,P001,3
T002142,P002,3
T002142,P004,1
T002142,P003,3
T002143,P007,2
T002143,P006,1
T002143,P008,1
T002143,P009,1
T002144,P014,2
T002144,P015,2
T002145,P013,2
T002145,P012,3
T002145,P011,2
T002146,P006,3
T002146,P008,1
T002146,P009,2
T002147,P004,1
T002147,P003,2
T002147,P001,1
T002148,P007,1
T002148,P006,1
T002148,P009,1
T002149,P014,3
T002149,P016,1
T002150,P007,3
T002150,P006,2
T002150,P009,2
T002151,P014,3
T002151,P016,2
T002151,P015,3
T002152,P014,3
T002152,P016,2
T002153,P004,3
T002153,P001,1
T002153,P005,2
T002154,P001,2
T002154,P004,2
T002154,P003,3
T002154,P005,1
T002155,P014,3
T002155,P015,2
T002156,P013,2
T002156,P012,2
T002157,P007,2
T002157,P006,3
T002158,P013,2
T002158,P011,3
T002158,P010,3
T002159,P004,1
T002159,P003,1
T002159,P002,2
T002160,P007,1
T002160,P006,3
T002161,P014,1
T002161,P016,1
T002161,P015,1
T002162,P003,2
T002162,P004,2
T002163,P007,1
T002163,P006,1
T002163,P008,2
T002164,P013,1
T002164,P012,1
T002164,P010,3
T002165,P001,2
T002165,P003,3
T002165,P002,2
T002165,P005,1
T002166,P003,1
T002166,P001,3
T002166,P004,1
T002166,P002,2
T002166,P005,2
T002167,P007,2
T002167,P008,2
T002167,P009,2
T002168,P007,1
T002168,P006,3
T002168,P009,1
T002169,P004,1
T002169,P002,3
T002169,P005,1
T002170,P002,2
T002170,P003,3
T002170,P001,2
T002170,P005,1
T002171,P012,1
T002171,P011,1
T002172,P003,2
T002172,P005,2
T002173,P014,3
T002173,P016,3
T002174,P001,2
T002174,P005,1
T002175,P013,1
T002175,P011,3
T002176,P001,2
T002176,P004,3
T002176,P003,3
T002176,P002,3
T002177,P014,2
T002177,P015,2
T002178,P014,3
T002178,P016,2
T002178,P015,2
T002179,P014,2
T002179,P016,1
T002179,P015,1
T002180,P014,3
T002180,P015,1
T002181,P004,2
T002181,P001,1
T002182,P014,1
T002182,P016,1
T002182,P015,3
T002183,P016,1
T002183,P015,2
T002184,P002,2
T002184,P003,1
T002184,P001,1
T002185,P013,3
T002185,P012,1
T002186,P014,2
T002186,P015,1
T002187,P013,2
T002187,P010,2
T002188,P013,3
T002188,P012,1
T002188,P011,2
T002189,P010,1
T002189,P011,3
T002190,P014,3
T002190,P016,3
T002190,P015,3
T002191,P002,3
T002191,P003,2
T002191,P001,2
T002191,P005,3
T002192,P014,2
T002192,P016,3
T002192,P015,1
T002193,P014,1
T002193,P016,2
T002193,P015,3
T002194,P001,2
T002194,P004,3
T002194,P003,2
T002194,P005,3
T002195,P016,3
T002195,P015,1
T002196,P001,2
T002196,P003,2
T002196,P004,1
T002196,P002,3
T002197,P014,1
T002197,P016,1
T002197,P015,1
T002198,P013,1
T002198,P012,1
T002198,P011,2
T002199,P014,3
T002199,P016,2
T002199,P015,3
T002200,P012,2
T002200,P010,2
T002200,P011,2
T002201,P004,2
T002201,P001,1
T002201,P005,3
T002202,P004,2
T002202,P001,1
T002203,P014,2
T002203,P016,1
T002203,P015,1
T002204,P004,3
T002204,P005,2
T002205,P014,3
T002205,P016,3
T002205,P015,1
T002206,P006,1
T002206,P009,2
T002207,P007,2
T002207,P006,2
T002207,P008,3
T002208,P014,2
T002208,P016,1
T002208,P015,1
T002209,P014,2
T002209,P016,2
T002209,P015,2
T002210,P006,1
T002210,P009,3
T002211,P013,2
T002211,P011,2
T002212,P013,3
T002212,P012,1
T002212,P011,1
T002213,P003,2
T002213,P004,3
T002213,P001,2
T002213,P005,2
T002214,P007,1
T002214,P006,1
T002214,P008,3
T002215,P003,2
T002215,P001,3
T002215,P004,2
T002215,P002,3
T002215,P005,2
T002216,P004,3
T002216,P002,1
T002217,P002,2
T002217,P001,2
T002217,P005,1
T002218,P013,1
T002218,P012,3
T002218,P011,1
T002219,P014,1
T002219,P016,2
T002219,P015,1
T002220,P001,2
T002220,P004,2
T002220,P002,2
T002221,P006,2
T002221,P009,2
T002222,P013,2
T002222,P012,2
T002223,P007,2
T002223,P006,3
T002223,P009,3
T002224,P008,1
T002224,P009,3
T002225,P014,2
T002225,P015,2
T002226,P012,1
T002226,P010,3
T002227,P011,1
T002227,P010,3
T002228,P014,2
T002228,P015,3
T002229,P012,2
T002229,P010,1
T002229,P011,1
T002230,P014,2
T002230,P016,2
T002230,P015,3
T002231,P004,2
T002231,P005,1
T002232,P007,2
T002232,P006,3
T002232,P008,2
T002233,P010,2
T002233,P011,2
T002234,P014,1
T002234,P016,3
T002234,P015,3
T002235,P001,3
T002235,P003,2
T002235,P002,2
T002236,P013,3
T002236,P012,2
T002236,P011,1
T002237,P002,3
T002237,P004,1
T002237,P001,2
T002237,P005,2
T002238,P007,3
T002238,P006,3
T002238,P008,1
T002239,P012,1
T002239,P011,3
T002239,P010,3
T002240,P014,2
T002240,P016,1
T002240,P015,2
T002241,P003,3
T002241,P001,3
T002241,P005,1
T002242,P012,1
T002242,P011,3
T002242,P010,3
T002243,P012,1
T002243,P010,1
T002243,P011,3
T002244,P012,1
T002244,P010,2
T002244,P011,2
T002245,P002,3
T002245,P003,3
T002245,P001,1
T002245,P004,2
T002246,P012,3
T002246,P010,1
T002247,P014,1
T002247,P016,1
T002247,P015,1
T002248,P008,2
T002248,P009,1
T002249,P008,3
T002249,P009,2
T002250,P014,1
T002250,P016,2
T002250,P015,1
T002251,P004,2
T002251,P001,3
T002252,P014,1
T002252,P015,2
T002253,P007,2
T002253,P006,1
T002253,P009,3
T002254,P007,1
T002254,P006,2
T002254,P008,2
T002255,P014,3
T002255,P016,2
T002255,P015,1
T002256,P003,1
T002256,P005,3
T002257,P013,1
T002257,P011,2
T002258,P003,1
T002258,P001,1
T002258,P004,1
T002258,P002,2
T002258,P005,1
T002259,P013,1
T002259,P012,2
T002260,P006,3
T002260,P008,2
T002261,P007,2
T002261,P006,3
T002262,P014,1
T002262,P015,3
T002263,P002,2
T002263,P004,1
T002263,P003,1
T002264,P008,1
T002264,P009,1
T002265,P013,3
T002265,P012,1
T002265,P010,3
T002265,P011,3
T002266,P016,3
T002266,P015,2
T002267,P014,3
T002267,P015,3
T002268,P013,1
T002268,P010,1
T002269,P014,1
T002269,P016,3
T002269,P015,2
T002270,P002,2
T002270,P004,2
T002270,P001,3
T002270,P005,3
T002271,P014,2
T002271,P016,2
T002271,P015,1
T002272,P010,3
T002272,P011,2
T002273,P001,1
T002273,P003,2
T002273,P004,2
T002273,P002,3
T002274,P014,2
T002274,P016,1
T002275,P014,1
T002275,P016,2
T002275,P015,3
T002276,P007,3
T002276,P008,3
T002276,P009,2
T002277,P006,2
T002277,P009,3
T002278,P004,1
T002278,P001,2
T002279,P013,1
T002279,P012,3
T002279,P010,3
T002279,P011,1
T002280,P013,2
T002280,P012,3
T002280,P011,3
T002281,P014,3
T002281,P016,1
T002281,P015,2
T002282,P004,1
T002282,P002,1
T002283,P013,3
T002283,P011,2
T002283,P010,2
T002284,P004,2
T002284,P005,2
T002285,P014,1
T002285,P016,1
T002286,P014,1
T002286,P015,2
T002287,P013,2
