transaction_id,customer_id,transaction_date
T004660,C0771,2025-03-01
T004661,C0546,2025-01-15
T004662,C0389,2025-02-13
T004663,C0723,2025-01-25
T004664,C0486,2025-01-17
T004665,C0149,2025-02-03
T004666,C0446,2025-01-01
T004667,C0296,2025-03-01
T004668,C0460,2025-01-25
T004669,C0695,2025-01-21
T004670,C0543,2025-02-13
T004671,C0043,2025-01-07
T004672,C0545,2025-02-10
T004673,C0363,2025-02-24
T004674,C0443,2025-02-09
T004675,C0668,2025-02-24
T004676,C0280,2025-01-22
T004677,C0277,2025-01-18
T004678,C0101,2025-01-17
T004679,C0671,2025-02-07
T004680,C0401,2025-01-30
T004681,C0792,2025-02-13
T004682,C0768,2025-01-16
T004683,C0752,2025-02-13
T004684,C0603,2025-02-19
T004685,C0200,2025-02-03
T004686,C0346,2025-02-13
T004687,C0707,2025-01-12
T004688,C0321,2025-02-05
T004689,C0011,2025-02-13
T004690,C0009,2025-02-23
T004691,C0070,2025-01-01
T004692,C0422,2025-01-07
T004693,C0538,2025-01-07
T004694,C0702,2025-01-29
T004695,C0360,2025-01-15
T004696,C0743,2025-01-19
T004697,C0258,2025-01-13
T004698,C0035,2025-01-02
T004699,C0635,2025-01-06
T004700,C0059,2025-03-02
T004701,C0609,2025-02-12
T004702,C0223,2025-03-02
T004703,C0614,2025-02-10
T004704,C0125,2025-02-15
T004705,C0123,2025-01-06
T004706,C0620,2025-01-09
T004707,C0385,2025-02-12
T004708,C0783,2025-02-27
T004709,C0664,2025-02-06
T004710,C0190,2025-02-27
T004711,C0114,2025-02-14
T004712,C0189,2025-01-17
T004713,C0302,2025-01-30
T004714,C0677,2025-03-01
T004715,C0078,2025-02-10
T004716,C0465,2025-03-01
T004717,C0284,2025-02-19
T004718,C0438,2025-02-14
T004719,C0684,2025-02-19
T004720,C0789,2025-01-21
T004721,C0264,2025-01-11
T004722,C0800,2025-01-05
T004723,C0284,2025-02-19
T004724,C0064,2025-01-25
T004725,C0398,2025-01-22
T004726,C0062,2025-01-17
T004727,C0272,2025-01-12
T004728,C0452,2025-01-05
T004729,C0504,2025-03-01
T004730,C0206,2025-02-09
T004731,C0403,2025-01-12
T004732,C0661,2025-02-01
T004733,C0112,2025-01-10
T004734,C0554,2025-02-19
T004735,C0442,2025-01-14
T004736,C0629,2025-02-11
T004737,C0109,2025-02-28
T004738,C0453,2025-02-15
T004739,C0266,2025-01-07
T004740,C0036,2025-01-05
T004741,C0073,2025-02-06
T004742,C0746,2025-01-17
T004743,C0796,2025-01-29
T004744,C0020,2025-02-27
T004745,C0510,2025-01-10
T004746,C0669,2025-02-10
T004747,C0001,2025-03-01
T004748,C0039,2025-02-12
T004749,C0400,2025-01-18
T004750,C0156,2025-02-14
T004751,C0338,2025-02-27
T004752,C0401,2025-02-06
T004753,C0004,2025-02-02
T004754,C0725,2025-03-02
T004755,C0790,2025-02-01
T004756,C0490,2025-01-28
T004757,C0414,2025-02-24
T004758,C0746,2025-02-19
T004759,C0072,2025-02-04
T004760,C0232,2025-01-01
T004761,C0394,2025-02-14
T004762,C0799,2025-01-31
T004763,C0125,2025-02-06
T004764,C0549,2025-03-01
T004765,C0368,2025-01-22
T004766,C0699,2025-01-20
T004767,C0411,2025-01-04
T004768,C0648,2025-02-11
T004769,C0093,2025-01-24
T004770,C0548,2025-02-24
T004771,C0349,2025-01-06
T004772,C0471,2025-02-18
T004773,C0785,2025-01-19
T004774,C0664,2025-01-13
T004775,C0181,2025-02-05
T004776,C0041,2025-01-25
T004777,C0677,2025-01-13
T004778,C0307,2025-02-14
T004779,C0400,2025-02-27
T004780,C0110,2025-02-10
T004781,C0706,2025-01-23
T004782,C0499,2025-01-06
T004783,C0648,2025-01-29
T004784,C0753,2025-01-13
T004785,C0144,2025-01-03
T004786,C0198,2025-01-02
T004787,C0738,2025-02-07
T004788,C0245,2025-02-01
T004789,C0399,2025-01-05
T004790,C0554,2025-02-11
T004791,C0316,2025-02-01
T004792,C0547,2025-02-23
T004793,C0461,2025-01-02
T004794,C0038,2025-01-22
T004795,C0058,2025-01-22
T004796,C0739,2025-01-03
T004797,C0416,2025-01-08
T004798,C0217,2025-02-21
T004799,C0670,2025-02-12
T004800,C0536,2025-01-30
T004801,C0695,2025-02-25
T004802,C0550,2025-01-10
T004803,C0759,2025-02-07
T004804,C0239,2025-03-01
T004805,C0074,2025-01-03
T004806,C0754,2025-01-10
T004807,C0501,2025-02-11
T004808,C0020,2025-01-31
T004809,C0634,2025-01-03
T004810,C0249,2025-02-14
T004811,C0665,2025-01-09
T004812,C0015,2025-01-12
T004813,C0648,2025-01-04
T004814,C0315,2025-02-22
T004815,C0100,2025-01-30
T004816,C0626,2025-01-11
T004817,C0606,2025-01-05
T004818,C0109,2025-01-08
T004819,C0510,2025-02-08
T004820,C0631,2025-01-15
T004821,C0065,2025-02-21
T004822,C0208,2025-01-28
T004823,C0346,2025-02-21
T004824,C0756,2025-02-13
T004825,C0412,2025-01-21
T004826,C0124,2025-02-13
T004827,C0590,2025-02-04
T004828,C0141,2025-01-21
T004829,C0219,2025-02-18
T004830,C0047,2025-02-07
T004831,C0178,2025-01-22
T004832,C0065,2025-01-08
T004833,C0281,2025-01-10
T004834,C0776,2025-01-27
T004835,C0173,2025-02-14
T004836,C0379,2025-02-05
T004837,C0169,2025-01-29
T004838,C0250,2025-03-01
T004839,C0596,2025-01-03
T004840,C0137,2025-01-07
T004841,C0648,2025-02-09
T004842,C0386,2025-02-19
T004843,C0162,2025-01-02
T004844,C0499,2025-01-06
T004845,C0007,2025-01-01
T004846,C0184,2025-03-01
T004847,C0092,2025-02-15
T004848,C0668,2025-02-07
T004849,C0291,2025-01-27
T004850,C0711,2025-02-21
T004851,C0792,2025-01-31
T004852,C0709,2025-01-09
T004853,C0212,2025-01-10
T004854,C0656,2025-01-18
T004855,C0536,2025-01-29
T004856,C0422,2025-01-16
T004857,C0179,2025-02-09
T004858,C0709,2025-01-03
T004859,C0611,2025-01-12
T004860,C0735,2025-02-01
T004861,C0627,2025-03-02
T004862,C0091,2025-02-10
T004863,C0309,2025-01-23
T004864,C0429,2025-01-01
T004865,C0572,2025-01-16
T004866,C0197,2025-01-08
T004867,C0543,2025-01-07
T004868,C0634,2025-01-24
T004869,C0780,2025-02-04
T004870,C0520,2025-01-15
T004871,C0476,2025-02-19
T004872,C0642,2025-02-12
T004873,C0214,2025-01-18
T004874,C0055,2025-01-13
T004875,C0116,2025-02-20
T004876,C0153,2025-02-13
T004877,C0486,2025-02-01
T004878,C0181,2025-01-11
T004879,C0687,2025-03-01
T004880,C0045,2025-01-04
T004881,C0661,2025-01-24
T004882,C0292,2025-01-14
T004883,C0446,2025-01-17
T004884,C0343,2025-02-09
T004885,C0777,2025-01-30
T004886,C0045,2025-01-07
T004887,C0759,2025-01-04
T004888,C0551,2025-01-12
T004889,C0162,2025-02-20
T004890,C0030,2025-02-01
T004891,C0528,2025-01-08
T004892,C0073,2025-02-27
T004893,C0241,2025-02-16
T004894,C0456,2025-02-07
T004895,C0594,2025-01-21
T004896,C0430,2025-01-13
T004897,C0766,2025-02-13
T004898,C0334,2025-01-15
T004899,C0798,2025-01-08
T004900,C0334,2025-01-15
T004901,C0101,2025-01-16
T004902,C0756,2025-01-27
T004903,C0205,2025-01-25
T004904,C0226,2025-01-05
T004905,C0483,2025-02-07
T004906,C0497,2025-01-04
T004907,C0447,2025-01-10
T004908,C0222,2025-03-01
T004909,C0625,2025-01-30
T004910,C0183,2025-01-25
T004911,C0383,2025-01-09
T004912,C0469,2025-02-16
T004913,C0199,2025-02-10
T004914,C0368,2025-01-18
T004915,C0208,2025-01-22
T004916,C0131,2025-01-03
T004917,C0709,2025-02-06
T004918,C0062,2025-01-18
T004919,C0140,2025-01-08
T004920,C0477,2025-01-30
T004921,C0429,2025-01-11
T004922,C0779,2025-01-22
T004923,C0226,2025-02-26
T004924,C0303,2025-02-08
T004925,C0161,2025-02-20
T004926,C0654,2025-03-02
T004927,C0627,2025-02-27
T004928,C0175,2025-02-06
T004929,C0567,2025-02-24
T004930,C0236,2025-01-06
T004931,C0422,2025-02-24
T004932,C0535,2025-02-01
T004933,C0222,2025-02-07
T004934,C0485,2025-02-23
T004935,C0474,2025-01-18
T004936,C0015,2025-02-16
T004937,C0439,2025-02-17
T004938,C0253,2025-01-16
T004939,C0336,2025-01-28
T004940,C0594,2025-01-15
T004941,C0606,2025-03-02
T004942,C0153,2025-02-28
T004943,C0588,2025-02-27
T004944,C0006,2025-01-27
T004945,C0046,2025-01-03
T004946,C0482,2025-02-16
T004947,C0788,2025-02-02
T004948,C0035,2025-01-28
T004949,C0544,2025-01-26
T004950,C0491,2025-02-21
T004951,C0714,2025-02-22
T004952,C0101,2025-01-29
T004953,C0508,2025-01-16
T004954,C0086,2025-02-05
T004955,C0772,2025-01-01
T004956,C0710,2025-02-16
T004957,C0417,2025-03-02
T004958,C0224,2025-01-09
T004959,C0368,2025-01-19
T004960,C0245,2025-02-11
T004961,C0093,2025-01-02
T004962,C0492,2025-02-12
T004963,C0313,2025-01-11
T004964,C0721,2025-01-30
T004965,C0585,2025-02-17
T004966,C0598,2025-01-02
T004967,C0466,2025-01-30
T004968,C0791,2025-01-09
T004969,C0721,2025-01-26
T004970,C0190,2025-02-20
T004971,C0380,2025-02-10
T004972,C0476,2025-02-15
T004973,C0649,2025-01-01
T004974,C0643,2025-01-05
T004975,C0395,2025-02-27
T004976,C0708,2025-01-22
T004977,C0544,2025-01-03
T004978,C0304,2025-01-28
T004979,C0771,2025-01-18
T004980,C0715,2025-03-02
T004981,C0628,2025-02-04
T004982,C0590,2025-02-20
T004983,C0213,2025-02-20
T004984,C0702,2025-01-06
T004985,C0636,2025-02-26
T004986,C0344,2025-02-17
T004987,C0057,2025-02-02
T004988,C0691,2025-01-24
T004989,C0053,2025-01-08
T004990,C0393,2025-01-24
T004991,C0477,2025-02-09
T004992,C0042,2025-01-24
T004993,C0376,2025-01-12
T004994,C0664,2025-02-05
T004995,C0722,2025-01-05
T004996,C0575,2025-02-15
T004997,C0793,2025-01-14
T004998,C0142,2025-01-22
T004999,C0245,2025-02-04
T005000,C0117,2025-02-11
